Date,Russia_Total,Change,Ukraine_Total,Change.1,Ratio RU/UA,Russia_Destroyed,Ukraine_Destroyed,Unnamed: 8,Russia_Damaged,Ukraine_Damaged,Ukraine_Abandoned,Unnamed: 12,Russia_Abandoned,Unnamed: 14,Russia_Captured,Ukraine_Captured,Unnamed: 17,Russia_Tanks,Ukraine_Tanks,Russia_Tank_Capture,Ukraine_Tank_Capture,Unnamed: 22,Russia_AFV,Ukraine_AFV,Russia_AFV_Capture,Ukraine_AFV_Capture,Unnamed: 27,Russia_IFV,Ukraine_IFV,Unnamed: 30,Russia_APC,Ukraine_APC,Unnamed: 33,Russia_IMV,Ukraine_IMV,Unnamed: 36,Russia_Engineering,Ukraine_Engineering,Unnamed: 39,Russia_Coms,Ukraine_Coms,Unnamed: 42,Russia_Vehicles,Ukraine_Vehicles,Unnamed: 45,Russia_Aircraft,Ukraine_Aircraft,Unnamed: 48,Russia_Infantry,Ukraine_Infantry,Unnamed: 51,Russia_Logistics,Ukraine_Logistics,Unnamed: 54,Russia_Armor,Ukraine_Armor,Unnamed: 57,Russia_Antiair,Ukraine_Antiair,Unnamed: 60,Russia_Artillery,Ukraine_Artillery,Unnamed: 63,UNHCR_Ukraine_Border,UNHCR_Ukraine_Refugees,UNHCR_Returning_Ukraine_Refugees,Ratio_RU_UA_Smoothed,rus_aircraft_daily_change,ukr_aircraft_daily_change,Russia_Tank_Change,Ukraine_Tank_Change,Russia_Spike,Ukraine_Spike,Russia_Daily_Increase,Ukraine_Daily_Increase,Faster_Increase
2022-05-05,3445,28.0,987,4.0,3.4903748733535966,1883,459,,64,22,35,,264,,1234,471,,608,149,223,76,,349,89,129,52,,675,108,,108,59,,102,87.0,,123,12,,73,0,,915,281,,123,46,,885,254.0,,196,12,,957,238,,81,66,,162,55,,5757014.0,4457073.0,1299941.0,3.4795567569916974,2.0,0.0,3.0,0.0,False,False,28.0,4.0,Russia
2022-05-06,3471,26.0,992,5.0,3.498991935483871,1906,459,,65,23,35,,264,,1236,475,,625,151,227,76,,351,90,127,53,,686,110,,108,60,,102,87.0,,123,12,,73,0,,916,281,,117,45,,896,257.0,,196,12,,976,241,,82,66,,162,55,,5801159.0,4477046.0,1324113.0,3.4912863216528405,-6.0,-1.0,17.0,2.0,True,False,26.0,5.0,Russia
2022-05-07,3475,4.0,1000,8.0,3.475,1908,465,,67,24,35,,262,,1238,476,,623,153,228,76,,338,90,122,53,,686,111,,108,61,,102,87.0,,122,13,,73,0,,918,281,,117,46,,896,259.0,,195,13,,961,243,,83,68,,162,55,,5852526.0,4503141.0,1349385.0,3.502173553634696,0.0,1.0,0.0,2.0,False,False,4.0,8.0,Ukraine
2022-05-08,3514,39.0,1001,1.0,3.5104895104895104,1927,465,,67,24,35,,272,,1248,477,,633,154,232,77,,342,90,124,53,,694,111,,108,61,,103,87.0,,129,13,,73,0,,919,281,,121,46,,905,259.0,,202,13,,975,244,,83,68,,164,55,,5890875.0,4520476.0,1370399.0,3.512514737843481,4.0,0.0,10.0,1.0,False,False,39.0,1.0,Russia
2022-05-09,3570,56.0,1009,8.0,3.5381565906838452,1969,470,,70,24,35,,273,,1258,480,,641,155,233,78,,344,90,125,53,,702,112,,108,63,,108,87.0,,133,13,,73,0,,942,284,,122,47,,918,262.0,,206,13,,985,245,,84,68,,165,55,,5917703.0,4528664.0,1389039.0,3.520815738865725,1.0,1.0,8.0,1.0,False,False,56.0,8.0,Russia
2022-05-10,3579,9.0,1015,6.0,3.5261083743842363,1972,474,,70,24,35,,273,,1264,482,,645,157,236,79,,345,90,126,53,,704,112,,108,64,,108,88.0,,133,13,,73,0,,942,284,,123,47,,920,264.0,,206,13,,990,247,,84,68,,166,56,,5981358.0,4564369.0,1416989.0,3.5235696381922046,1.0,0.0,4.0,2.0,False,False,9.0,6.0,Russia
2022-05-11,3623,44.0,1021,6.0,3.548481880509305,2006,479,,71,24,35,,273,,1273,483,,662,160,238,80,,356,90,128,53,,705,112,,108,64,,108,89.0,,133,13,,73,0,,948,285,,125,49,,921,265.0,,206,13,,1018,250,,84,68,,170,56,,6029705.0,4579209.0,1450496.0,3.529533411261241,2.0,2.0,17.0,3.0,True,False,44.0,6.0,Russia
2022-05-12,3623,0.0,1021,0.0,3.548481880509305,2006,479,,71,24,35,,273,,1273,483,,662,160,238,80,,356,90,128,53,,705,112,,108,64,,108,89.0,,133,13,,73,0,,948,285,,125,49,,921,265.0,,206,13,,1018,250,,84,68,,170,56,,6080239.0,4596490.0,1483749.0,3.530427254260347,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-05-13,3659,36.0,1040,19.0,3.518269230769231,2027,486,,74,24,35,,280,,1278,495,,668,160,239,80,,361,81,129,49,,716,117,,108,66,,108,93.0,,134,13,,73,2,,955,289,,128,49,,932,276.0,,207,15,,1029,241,,84,68,,173,57,,6111172.0,4589798.0,1521374.0,3.5273686572316914,3.0,0.0,6.0,0.0,False,False,36.0,19.0,Russia
2022-05-14,3675,16.0,1045,5.0,3.5167464114832536,2034,488,,74,24,35,,283,,1284,498,,669,163,239,82,,365,81,131,49,,721,117,,108,67,,109,93.0,,136,13,,74,2,,957,290,,128,49,,938,277.0,,210,15,,1034,244,,84,68,,173,57,,6175790.0,4613957.0,1561833.0,3.5260312339601225,0.0,0.0,1.0,3.0,False,False,16.0,5.0,Russia
2022-05-15,3675,0.0,1045,0.0,3.5167464114832536,2034,488,,74,24,35,,283,,1284,498,,669,163,239,82,,365,81,131,49,,721,117,,108,67,,109,93.0,,136,13,,74,2,,957,290,,128,49,,938,277.0,,210,15,,1034,244,,84,68,,173,57,,6223821.0,4628276.0,1595545.0,3.521497595527829,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-05-16,3675,0.0,1045,0.0,3.5167464114832536,2034,488,,74,24,35,,283,,1284,498,,669,163,239,82,,365,81,131,49,,721,117,,108,67,,109,93.0,,136,13,,74,2,,957,290,,128,49,,938,277.0,,210,15,,1034,244,,84,68,,173,57,,6266844.0,4638761.0,1628083.0,3.517303106725216,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-05-17,3675,0.0,1045,0.0,3.5167464114832536,2034,488,,74,24,35,,283,,1284,498,,669,163,239,82,,365,81,131,49,,721,117,,108,67,,109,93.0,,136,13,,74,2,,957,290,,128,49,,938,277.0,,210,15,,1034,244,,84,68,,173,57,,6312255.0,4652295.0,1659960.0,3.5159771739068515,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-05-18,3675,0.0,1045,0.0,3.5167464114832536,2034,488,,74,24,35,,283,,1284,498,,669,163,239,82,,365,81,131,49,,721,117,,108,67,,109,93.0,,136,13,,74,2,,957,290,,128,49,,938,277.0,,210,15,,1034,244,,84,68,,173,57,,6361116.0,4666481.0,1694635.0,3.5151303206066635,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-05-19,3681,6.0,1046,1.0,3.519120458891013,2035,489,,74,24,35,,288,,1284,498,,671,163,239,82,,365,81,131,49,,725,117,,108,67,,109,93.0,,136,13,,74,2,,957,290,,128,49,,942,277.0,,210,15,,1036,244,,84,68,,173,57,,6409355.0,4680586.0,1728769.0,3.5197538788218714,0.0,0.0,2.0,0.0,False,False,6.0,1.0,Russia
2022-05-20,3709,28.0,1057,11.0,3.5089877010406814,2055,493,,74,25,35,,290,,1290,504,,682,169,241,85,,368,81,132,49,,730,119,,108,67,,109,93.0,,136,13,,75,2,,958,290,,131,49,,947,279.0,,211,15,,1050,250,,87,68,,173,59,,6444009.0,4678666.0,1765343.0,3.5395704178776852,3.0,0.0,11.0,6.0,False,True,28.0,11.0,Russia
2022-05-21,3732,23.0,1063,6.0,3.510818438381938,2075,497,,74,25,35,,290,,1293,506,,685,171,241,85,,369,83,132,50,,737,120,,109,67,,109,93.0,,136,13,,76,2,,960,290,,133,50,,955,280.0,,212,15,,1054,254,,88,68,,175,59,,6511260.0,4704882.0,1806378.0,3.575126586118507,2.0,1.0,3.0,2.0,False,False,23.0,6.0,Russia
2022-05-22,3794,62.0,1069,6.0,3.54911131898971,2117,502,,75,25,35,,292,,1310,507,,691,176,243,87,,383,83,133,50,,754,121,,110,65,,109,93.0,,136,13,,76,2,,971,291,,142,51,,973,279.0,,212,15,,1074,259,,88,68,,178,59,,6552971.0,4707513.0,1845458.0,3.616572947019493,9.0,1.0,6.0,5.0,False,True,62.0,6.0,Russia
2022-05-23,3915,121.0,1071,2.0,3.6554621848739495,2228,504,,75,25,35,,292,,1320,507,,694,176,243,87,,391,83,134,50,,756,121,,110,65,,109,93.0,,136,13,,77,2,,1075,291,,143,53,,975,279.0,,213,15,,1085,259,,88,68,,178,59,,6595675.0,4722554.0,1873121.0,3.6642928602209364,1.0,2.0,3.0,0.0,False,False,121.0,2.0,Russia
2022-05-24,4033,118.0,1071,0.0,3.765639589169001,2330,504,,75,25,35,,294,,1334,507,,696,176,242,87,,396,83,134,50,,763,121,,111,65,,109,93.0,,138,13,,77,2,,1177,291,,143,53,,983,279.0,,215,15,,1092,259,,88,68,,178,59,,6642659.0,4740366.0,1902293.0,3.7115961751765716,0.0,0.0,2.0,0.0,False,False,118.0,0.0,Russia
2022-05-25,4100,67.0,1077,6.0,3.806870937790158,2382,510,,75,25,35,,305,,1338,507,,718,177,244,87,,400,83,134,50,,793,121,,111,65,,110,93.0,,143,13,,78,2,,1177,294,,145,53,,1014,279.0,,221,15,,1118,260,,88,68,,178,60,,6659220.0,4727471.0,1931749.0,3.74954648229848,2.0,0.0,22.0,1.0,True,False,67.0,6.0,Russia
2022-05-26,4146,46.0,1076,-1.0,3.853159851301115,2408,510,,75,25,35,,317,,1346,506,,733,177,246,87,,404,83,135,50,,802,121,,111,64,,110,93.0,,156,13,,79,2,,1182,294,,148,53,,1023,278.0,,235,15,,1137,260,,88,68,,178,60,,6700411.0,4762770.0,1937641.0,3.7821844158036955,3.0,0.0,15.0,0.0,True,False,46.0,0.0,Russia
2022-05-27,4155,9.0,1082,6.0,3.8401109057301293,2416,511,,75,25,35,,317,,1347,511,,734,177,247,87,,405,84,135,51,,804,121,,112,64,,110,95.0,,156,13,,79,2,,1184,295,,149,53,,1026,280.0,,235,15,,1139,261,,89,68,,178,62,,6737208.0,4764065.0,1973143.0,3.7959458343496086,1.0,0.0,1.0,0.0,False,False,9.0,6.0,Russia
2022-05-28,4173,18.0,1105,23.0,3.776470588235294,2429,525,,75,25,35,,316,,1353,520,,736,185,248,92,,411,83,135,50,,806,122,,112,64,,110,51.0,,159,13,,79,2,,1185,295,,151,57,,1028,237.0,,238,15,,1147,268,,88,69,,180,64,,6771963.0,4760304.0,2011659.0,3.7925636481417917,2.0,4.0,2.0,8.0,False,True,18.0,23.0,Ukraine
2022-05-29,4178,5.0,1106,1.0,3.7775768535262206,2432,526,,75,25,35,,316,,1355,520,,738,185,248,92,,411,83,135,50,,809,122,,112,64,,110,51.0,,159,13,,79,2,,1184,295,,151,58,,1031,237.0,,238,15,,1149,268,,88,69,,181,64,,6801987.0,4753851.0,2048136.0,3.7841209193156446,0.0,1.0,2.0,0.0,False,False,5.0,1.0,Russia
2022-05-30,4187,9.0,1116,10.0,3.7517921146953404,2439,530,,75,24,35,,316,,1357,527,,741,186,251,92,,411,83,135,50,,818,129,,112,65,,110,51.5,,159,13,,79,2,,1185,295,,147,55,,1040,245.5,,238,15,,1152,269,,88,69,,181,67,,6888355.0,4807807.0,2080548.0,3.7698294304997737,-4.0,-3.0,3.0,1.0,False,False,9.0,10.0,Ukraine
2022-05-31,4191,4.0,1120,4.0,3.741964285714286,2443,532,,75,24,35,,316,,1357,529,,742,187,252,93,,412,84,135,50,,819,130,,112,65,,110,52.0,,159,13,,79,2,,1186,295,,148,55,,1041,247.0,,238,15,,1154,271,,88,69,,181,67,,6937546.0,4844780.0,2092766.0,3.757656724078943,1.0,0.0,1.0,1.0,False,False,4.0,4.0,Ukraine
2022-06-01,4205,14.0,1122,2.0,3.74777183600713,2455,535,,72,24,35,,316,,1362,528,,747,187,254,93,,413,85,135,50,,825,130,,112,65,,110,51.5,,159,13,,79,2,,1187,295,,149,55,,1047,246.5,,238,15,,1160,272,,88,69,,181,69,,6983041.0,4834344.0,2148697.0,3.7538120003487427,1.0,0.0,5.0,0.0,False,False,14.0,2.0,Russia
2022-06-02,4211,6.0,1122,0.0,3.7531194295900177,2458,535,,72,24,35,,316,,1365,528,,749,187,255,93,,413,85,135,50,,825,130,,112,65,,110,51.5,,159,13,,79,2,,1187,295,,153,55,,1047,246.5,,238,15,,1162,272,,88,69,,181,69,,7011820.0,4909773.0,2102047.0,3.74839092166444,4.0,0.0,2.0,0.0,False,False,6.0,0.0,Russia
2022-06-03,4213,2.0,1122,0.0,3.7549019607843137,2458,535,,72,24,35,,316,,1367,528,,751,187,257,93,,413,85,135,50,,825,130,,112,65,,110,51.5,,159,13,,79,2,,1187,295,,153,55,,1047,246.5,,238,15,,1164,272,,88,69,,181,69,,7041655.0,4869394.0,2172261.0,3.745779081683462,0.0,0.0,2.0,0.0,False,False,2.0,0.0,Russia
2022-06-04,4237,24.0,1130,8.0,3.7495575221238937,2475,541,,73,24,35,,318,,1371,530,,761,190,259,95,,416,85,135,50,,829,131,,112,66,,110,52.0,,159,13,,80,2,,1189,297,,154,55,,1051,249.0,,239,15,,1177,275,,88,69,,182,70,,7071169.0,4874326.0,2196843.0,3.744763488879176,1.0,0.0,10.0,3.0,False,False,24.0,8.0,Russia
2022-06-05,4237,0.0,1133,3.0,3.7396293027360987,2477,541,,73,24,35,,317,,1370,533,,759,191,259,96,,417,85,135,50,,828,131,,112,66,,110,52.5,,159,13,,80,2,,1190,297,,155,55,,1050,249.5,,239,15,,1176,276,,88,69,,182,70,,7096489.0,4871810.0,2224679.0,3.7450504421951023,1.0,0.0,0.0,1.0,False,False,0.0,3.0,Ukraine
2022-06-06,4245,8.0,1137,4.0,3.733509234828496,2483,543,,74,24,35,,316,,1372,535,,761,191,259,96,,417,87,135,52,,832,131,,115,66,,110,52.5,,159,13,,80,2,,1191,298,,155,56,,1057,249.5,,239,15,,1178,278,,88,69,,181,70,,7122084.0,4871474.0,2250610.0,3.7434164181030587,0.0,1.0,2.0,0.0,False,False,8.0,4.0,Russia
2022-06-07,4254,9.0,1139,2.0,3.7348551360842843,2490,545,,75,24,35,,316,,1373,535,,761,191,259,96,,419,87,135,52,,834,132,,115,66,,110,52.5,,159,13,,80,2,,1194,298,,156,57,,1059,250.5,,239,15,,1180,278,,88,69,,181,70,,7151034.0,4877874.0,2273160.0,3.7433077434213287,1.0,1.0,0.0,0.0,False,False,9.0,2.0,Russia
2022-06-08,4271,17.0,1139,0.0,3.749780509218613,2506,545,,78,24,35,,316,,1371,535,,760,191,258,96,,419,87,134,52,,840,132,,115,66,,112,52.5,,158,13,,80,2,,1200,298,,157,57,,1067,250.5,,238,15,,1179,278,,88,69,,182,70,,7313667.0,4951294.0,2362373.0,3.744709851046674,1.0,0.0,0.0,0.0,False,False,17.0,0.0,Russia
2022-06-09,4273,2.0,1142,3.0,3.7416812609457093,2509,545,,78,25,35,,315,,1371,537,,762,192,258,97,,420,87,134,52,,840,132,,115,66,,108,53.0,,158,13,,80,2,,1202,298,,157,57,,1063,251.0,,238,15,,1182,279,,88,69,,182,71,,7363623.0,4975789.0,2387834.0,3.750768537030195,0.0,0.0,2.0,1.0,False,False,2.0,3.0,Ukraine
2022-06-10,4306,33.0,1147,5.0,3.7541412380122057,2539,548,,79,27,35,,317,,1371,537,,766,193,259,97,,422,87,134,52,,845,132,,116,66,,108,53.0,,157,13,,80,2,,1212,298,,159,58,,1069,251.0,,237,15,,1188,280,,88,69,,183,73,,7420775.0,5003122.0,2417653.0,3.757189149008897,2.0,1.0,4.0,1.0,False,False,33.0,5.0,Russia
2022-06-11,4312,6.0,1147,0.0,3.759372275501308,2544,548,,79,27,35,,317,,1372,537,,767,193,259,97,,422,87,134,52,,846,132,,116,66,,108,53.0,,157,13,,80,2,,1215,298,,159,58,,1070,251.0,,237,15,,1189,280,,88,69,,184,73,,7476185.0,5028326.0,2447859.0,3.7639139520828686,0.0,0.0,1.0,0.0,False,False,6.0,0.0,Russia
2022-06-12,4338,26.0,1147,0.0,3.7820401046207497,2564,548,,81,27,35,,317,,1376,537,,774,193,262,97,,426,87,134,52,,848,132,,116,66,,108,53.0,,157,13,,80,2,,1226,298,,160,58,,1072,251.0,,237,15,,1200,280,,88,69,,185,73,,7521823.0,5046033.0,2475790.0,3.7652406446963456,1.0,0.0,7.0,0.0,False,False,26.0,0.0,Russia
2022-06-13,4349,11.0,1151,4.0,3.778453518679409,2573,550,,81,27,35,,319,,1376,539,,774,193,262,97,,430,87,134,52,,851,134,,116,66,,108,53.0,,157,13,,80,2,,1226,298,,161,60,,1075,253.0,,237,15,,1204,280,,88,69,,185,73,,7567024.0,5087626.0,2479398.0,3.766151703313864,1.0,2.0,0.0,0.0,False,False,11.0,4.0,Russia
2022-06-14,4353,4.0,1151,0.0,3.7819287576020852,2577,550,,81,27,35,,319,,1376,539,,774,193,262,97,,432,87,134,52,,853,134,,116,66,,108,53.0,,157,13,,80,2,,1226,298,,161,60,,1077,253.0,,237,15,,1206,280,,88,69,,185,73,,7616655.0,5064844.0,2551811.0,3.765282765207597,0.0,0.0,0.0,0.0,False,False,4.0,0.0,Russia
2022-06-15,4353,0.0,1158,7.0,3.7590673575129534,2577,557,,81,27,35,,319,,1376,539,,774,193,262,97,,432,89,134,52,,853,135,,116,67,,108,53.0,,157,13,,80,2,,1226,299,,161,61,,1077,255.0,,237,15,,1206,282,,88,69,,185,74,,7671621.0,5088571.0,2583050.0,3.7628037232618285,0.0,1.0,0.0,0.0,False,False,0.0,7.0,Ukraine
2022-06-16,4344,-9.0,1159,1.0,3.7480586712683346,2571,557,,80,27,35,,318,,1375,540,,781,193,263,97,,432,89,134,52,,854,135,,116,67,,108,104.0,,157,13,,80,2,,1200,299,,166,61,,1078,306.0,,237,15,,1213,282,,88,69,,185,74,,7703857.0,5108390.0,2595467.0,3.753838462094652,5.0,0.0,7.0,0.0,False,False,0.0,1.0,Ukraine
2022-06-17,4344,0.0,1159,0.0,3.7480586712683346,2571,557,,80,27,35,,318,,1375,540,,781,193,263,97,,432,89,134,52,,854,135,,116,67,,108,104.0,,157,13,,80,2,,1200,299,,166,61,,1078,306.0,,237,15,,1213,282,,88,69,,185,74,,7786169.0,5079076.0,2707093.0,3.7444804150114654,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-06-18,4337,-7.0,1159,0.0,3.742018981880932,2583,557,,83,27,35,,322,,1349,540,,762,193,250,97,,432,89,132,52,,854,135,,116,67,,108,104.0,,168,13,,86,2,,1181,299,,167,61,,1078,306.0,,254,15,,1194,282,,88,69,,186,74,,7843040.0,5102693.0,2740347.0,3.732076499832789,1.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-06-19,4359,22.0,1172,13.0,3.719283276450512,2601,566,,82,28,35,,321,,1355,543,,767,195,252,98,,434,90,133,52,,865,138,,117,68,,108,106.0,,166,15,,85,3,,1183,299,,169,62,,1090,312.0,,251,18,,1201,285,,88,69,,189,74,,7899287.0,5126097.0,2773190.0,3.72293849895256,2.0,1.0,5.0,2.0,False,False,22.0,13.0,Russia
2022-06-20,4359,0.0,1174,2.0,3.712947189097104,2601,569,,82,28,34,,321,,1355,543,,767,195,252,98,,434,90,133,52,,865,138,,117,67,,108,109.0,,166,15,,85,3,,1183,299,,169,62,,1090,314.0,,251,18,,1201,285,,88,69,,189,74,,7950234.0,5146139.0,2804095.0,3.715373167535848,0.0,0.0,0.0,0.0,False,False,0.0,2.0,Ukraine
2022-06-21,4375,16.0,1184,10.0,3.6951013513513513,2614,577,,84,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,142,,117,67,,108,109.0,,166,15,,85,3,,1184,301,,172,62,,1098,318.0,,251,18,,1205,287,,88,69,,189,76,,8007015.0,5170452.0,2836563.0,3.707807836119136,3.0,0.0,3.0,2.0,False,False,16.0,10.0,Russia
2022-06-22,4375,0.0,1184,0.0,3.6951013513513513,2614,577,,84,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,142,,117,67,,108,109.0,,166,15,,85,3,,1184,301,,172,62,,1098,318.0,,251,18,,1205,287,,88,69,,189,76,,8069043.0,5198887.0,2870156.0,3.7011053174720527,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-06-23,4375,0.0,1184,0.0,3.6951013513513513,2614,577,,84,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,142,,117,67,,108,109.0,,166,15,,85,3,,1184,301,,172,62,,1098,318.0,,251,18,,1205,287,,88,69,,189,76,,8133324.0,5228272.0,2905052.0,3.698736664079509,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-06-24,4375,0.0,1184,0.0,3.6951013513513513,2614,577,,84,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,142,,117,67,,108,109.0,,166,15,,85,3,,1184,301,,172,62,,1098,318.0,,251,18,,1205,287,,88,69,,189,76,,8195757.0,5255300.0,2940457.0,3.698238416988417,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-06-25,4375,0.0,1184,0.0,3.6951013513513513,2614,577,,84,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,142,,117,67,,108,109.0,,166,15,,85,3,,1184,301,,172,62,,1098,318.0,,251,18,,1205,287,,88,69,,189,76,,8257603.0,5276052.0,2981551.0,3.702563313372996,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-06-26,4384,9.0,1184,0.0,3.7027027027027026,2622,577,,85,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,143,,117,67,,108,109.0,,167,15,,85,3,,1191,301,,172,62,,1098,319.0,,252,18,,1205,287,,88,69,,189,76,,8309264.0,5286155.0,3023109.0,3.7121633943606915,0.0,0.0,0.0,0.0,False,False,9.0,0.0,Russia
2022-06-27,4392,8.0,1184,0.0,3.7094594594594597,2630,577,,85,28,36,,322,,1355,543,,770,197,252,98,,435,90,133,52,,873,143,,117,67,,108,109.0,,167,15,,85,3,,1197,301,,172,62,,1098,319.0,,252,18,,1205,287,,88,69,,189,76,,8356196.0,5292297.0,3063899.0,3.7216443284402496,0.0,0.0,0.0,0.0,False,False,8.0,0.0,Russia
2022-06-28,4463,71.0,1198,14.0,3.7253756260434057,2685,585,,89,29,36,,323,,1366,548,,804,199,271,99,,457,90,133,53,,887,145,,120,67,,109,111.0,,169,16,,86,3,,1202,301,,175,65,,1116,323.0,,255,19,,1261,289,,88,69,,194,77,,8402336.0,5305194.0,3097142.0,3.7311252625198077,3.0,3.0,34.0,2.0,True,False,71.0,14.0,Russia
2022-06-29,4511,48.0,1199,1.0,3.762301918265221,2727,586,,91,29,36,,330,,1363,548,,808,199,272,99,,467,90,133,53,,915,145,,121,67,,109,111.0,,171,16,,87,3,,1194,302,,175,65,,1145,323.0,,258,19,,1275,289,,88,69,,200,77,,8465590.0,5332790.0,3132800.0,3.746610367435595,0.0,0.0,4.0,0.0,False,False,48.0,1.0,Russia
2022-06-30,4510,-1.0,1199,0.0,3.761467889908257,2728,586,,91,29,36,,330,,1361,548,,808,199,272,99,,468,90,133,53,,912,145,,121,67,,109,111.0,,171,16,,87,3,,1194,302,,175,65,,1142,323.0,,258,19,,1276,289,,88,69,,200,77,,8552500.0,5384719.0,3167781.0,3.757295991024445,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-07-01,4510,0.0,1199,0.0,3.761467889908257,2728,586,,91,29,36,,330,,1361,548,,808,199,272,99,,468,90,133,53,,912,145,,121,67,,109,111.0,,171,16,,87,3,,1194,302,,175,65,,1142,323.0,,258,19,,1276,289,,88,69,,200,77,,8579036.0,5376664.0,3202372.0,3.768739053213157,0.0,0.0,0.0,0.0,False,False,0.0,0.0,Ukraine
2022-07-02,4568,58.0,1201,2.0,3.8034970857618653,2775,588,,97,29,36,,330,,1366,548,,821,199,273,99,,478,90,133,53,,921,145,,122,67,,110,111.0,,172,16,,88,3,,1209,302,,176,65,,1153,323.0,,260,19,,1299,289,,88,69,,201,79,,8638634.0,5397478.0,3241156.0,3.7793286637428776,1.0,0.0,13.0,0.0,True,False,58.0,2.0,Russia
2022-07-03,4567,-1.0,1209,8.0,3.7775020678246483,2775,592,,97,30,36,,327,,1368,551,,824,199,273,99,,478,91,133,54,,919,145,,122,67,,110,112.0,,172,16,,88,3,,1209,303,,176,65,,1151,324.0,,260,19,,1302,290,,88,69,,200,83,,8692513.0,5413951.0,3278562.0,3.784335987483555,0.0,0.0,3.0,0.0,False,False,0.0,8.0,Ukraine
2022-07-04,4574,7.0,1207,-2.0,3.7895608947804473,2783,593,,97,30,36,,327,,1367,548,,831,199,273,99,,471,91,133,54,,917,145,,123,67,,110,112.0,,172,16,,89,3,,1211,302,,178,65,,1150,324.0,,261,19,,1302,290,,90,68,,200,83,,8740344.0,5429339.0,3311005.0,3.78731544019949,2.0,0.0,7.0,0.0,False,False,7.0,0.0,Russia
2022-07-05,4586,12.0,1207,0.0,3.7995028997514497,2791,593,,99,30,36,,327,,1369,548,,834,199,274,99,,471,91,133,54,,922,145,,123,67,,110,112.0,,172,16,,90,3,,1214,302,,179,65,,1155,324.0,,262,19,,1305,290,,90,68,,200,83,,8792763.0,5452366.0,3340397.0,3.790862441711081,1.0,0.0,3.0,0.0,False,False,12.0,0.0,Russia
2022-07-06,4591,5.0,1209,2.0,3.7973531844499586,2798,595,,100,30,36,,327,,1366,548,,836,199,274,99,,472,92,133,54,,922,146,,123,67,,110,112.0,,172,16,,90,3,,1217,302,,178,65,,1155,325.0,,262,19,,1308,291,,90,68,,200,83,,8847773.0,5476237.0,3371536.0,3.790269639666797,-1.0,0.0,2.0,0.0,False,False,5.0,2.0,Russia
2022-07-07,4622,31.0,1222,13.0,3.7823240589198037,2821,606,,104,30,36,,327,,1370,550,,848,199,276,99,,475,95,133,54,,906,146,,123,67,,110,114.0,,172,17,,90,3,,1217,305,,178,65,,1139,327.0,,262,20,,1323,294,,90,68,,200,83,,8903944.0,5502677.0,3401267.0,3.791004195381339,0.0,0.0,12.0,0.0,True,False,31.0,13.0,Russia
2022-07-08,4642,20.0,1226,4.0,3.7862969004893965,2841,608,,101,30,36,,329,,1371,552,,853,201,276,100,,476,95,133,54,,911,148,,123,67,,112,114.0,,172,17,,90,3,,1228,305,,178,65,,1146,329.0,,262,20,,1329,296,,91,68,,200,83,,8959803.0,5528391.0,3431412.0,3.783556948640956,0.0,0.0,5.0,2.0,False,False,20.0,4.0,Russia
2022-07-09,4658,16.0,1226,0.0,3.7993474714518762,2855,608,,101,30,36,,329,,1373,552,,857,201,277,100,,480,95,133,54,,914,148,,123,67,,112,114.0,,173,17,,90,3,,1231,305,,178,65,,1149,329.0,,263,20,,1337,296,,91,68,,201,83,,9016213.0,5560061.0,3456152.0,3.776142796371579,0.0,0.0,4.0,0.0,False,False,16.0,0.0,Russia
2022-07-10,4664,6.0,1233,7.0,3.7826439578264397,2859,615,,101,30,36,,331,,1373,552,,862,201,277,100,,481,95,133,54,,914,148,,123,67,,112,114.0,,173,17,,90,3,,1232,305,,178,72,,1149,329.0,,263,20,,1343,296,,91,68,,201,83,,9069148.0,5566149.0,3502999.0,3.769349598137692,0.0,7.0,5.0,0.0,False,False,6.0,7.0,Ukraine
